sample id,source,batch number,batch date,target composition,xrf composition,rep,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,Ag,Au,Cd,Cu,Ga,Hg,In,Ni,Pd,Pt,Rh,Sn,Tl,Zn
vsp5_241011_Pd-1.0_pp0_rep1,vsp,5,241011,Pd-1.0,Pd-1.0,1,CO2R,200,3.66,79.14666555064974,5.090864440078586,0.022292351,0.002107393,84.26464833450986,15.735351665490144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
vsp5_241011_Pd-1.0_pp0_rep1,vsp,5,241011,Pd-1.0,Pd-1.0,1,CO2R,300,3.79,76.94532214526356,2.463163064833006,0.014127663,0.001404928,79.42583020139521,20.574169798604785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
vsp7_241025_Cu-0.2-Zn-0.8_pp0_rep1,vsp,7,241025,Cu-0.2-Zn-0.8,Cu-0.196-Zn-0.804,1,CO2R,50,3.01,8.242482579673148,85.85952848722987,0.009907712,0.0,94.11191877840514,5.888081222,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804
vsp7_241025_Cu-0.2-Zn-0.8_pp0_rep1,vsp,7,241025,Cu-0.2-Zn-0.8,Cu-0.196-Zn-0.804,1,HER,50,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804
vsp7_241025_Cu-0.2-Zn-0.8_pp0_rep1,vsp,7,241025,Cu-0.2-Zn-0.8,Cu-0.196-Zn-0.804,1,CO2R,100,3.34,10.408252945238443,86.22053045186641,0.017613709,0.008008092,96.65440519883003,3.345594801169952,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804
vsp7_241025_Cu-0.2-Zn-0.8_pp0_rep1,vsp,7,241025,Cu-0.2-Zn-0.8,Cu-0.196-Zn-0.804,1,CO2R,150,3.48,14.443072673627825,81.96954813,0.02421885,0.014049285,96.45220705162542,3.5477929483745783,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804
vsp7_241025_Cu-0.2-Zn-0.8_pp0_rep1,vsp,7,241025,Cu-0.2-Zn-0.8,Cu-0.196-Zn-0.804,1,CO2R,200,3.64,19.462428592353888,77.93590373280944,0.04513513,0.022549102,97.46725228493946,2.532747715060537,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804
vsp7_241025_Cu-0.2-Zn-0.8_pp0_rep1,vsp,7,241025,Cu-0.2-Zn-0.8,Cu-0.196-Zn-0.804,1,CO2R,300,3.88,33.33172905898847,62.40176817288802,0.2618204502504449,0.052684818,96.04915584599551,3.950844154004472,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804
vsp7_241025_Cu-0.8-Zn-0.2_pp0_rep1,vsp,7,241025,Cu-0.8-Zn-0.2,Cu-0.743-Zn-0.257,1,CO2R,50,2.95,10.563937307748644,76.97445972495089,0.009907712,0.0,87.54830474420166,12.451695255798342,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
vsp7_241025_Cu-0.8-Zn-0.2_pp0_rep1,vsp,7,241025,Cu-0.8-Zn-0.2,Cu-0.743-Zn-0.257,1,HER,50,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
vsp7_241025_Cu-0.8-Zn-0.2_pp0_rep1,vsp,7,241025,Cu-0.8-Zn-0.2,Cu-0.743-Zn-0.257,1,CO2R,100,3.23,10.331666283035844,81.17387033398822,0.012659854,0.048470033,91.56814937630438,8.431850623695624,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
vsp7_241025_Cu-0.8-Zn-0.2_pp0_rep1,vsp,7,241025,Cu-0.8-Zn-0.2,Cu-0.743-Zn-0.257,1,CO2R,150,3.41,14.062231894368995,77.68664047151277,0.022384089,0.2065244879035657,91.97975810649316,8.020241893506835,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
vsp7_241025_Cu-0.8-Zn-0.2_pp0_rep1,vsp,7,241025,Cu-0.8-Zn-0.2,Cu-0.743-Zn-0.257,1,CO2R,200,3.56,19.624704429889725,73.04395874263261,0.051465057,0.4181067183680351,93.14120069,6.858799306502405,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
vsp7_241025_Cu-0.8-Zn-0.2_pp0_rep1,vsp,7,241025,Cu-0.8-Zn-0.2,Cu-0.743-Zn-0.257,1,CO2R,300,3.84,46.07378266965201,40.86444007858546,1.2531420288791444,0.9879457135631796,89.18688961842105,10.813110381578952,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
vsp7_241025_Cu-0.833-Zn-0.167_pp0_rep1,vsp,7,241025,Cu-0.833-Zn-0.167,Cu-0.686-Zn-0.314,1,HER,50,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314
vsp7_241025_Cu-0.833-Zn-0.167_pp0_rep1,vsp,7,241025,Cu-0.833-Zn-0.167,Cu-0.686-Zn-0.314,1,CO2R,50,3.08,17.40274958672498,71.97937131630648,0.02421885,0.024445756,89.43473984,10.565260163401804,0.0,0.0,0.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314
vsp7_241025_Cu-0.833-Zn-0.167_pp0_rep1,vsp,7,241025,Cu-0.833-Zn-0.167,Cu-0.686-Zn-0.314,1,CO2R,100,3.46,20.638222185021657,71.38261296660117,0.1100856833568794,0.3199022169771559,92.45428309,7.545716911465604,0.0,0.0,0.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314
vsp7_241025_Cu-0.833-Zn-0.167_pp0_rep1,vsp,7,241025,Cu-0.833-Zn-0.167,Cu-0.686-Zn-0.314,1,CO2R,150,3.61,26.56971269539015,64.99508841,0.1709997614810194,0.4861052572424064,92.22586045027516,7.774139549724836,0.0,0.0,0.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314
vsp7_241025_Cu-0.833-Zn-0.167_pp0_rep1,vsp,7,241025,Cu-0.833-Zn-0.167,Cu-0.686-Zn-0.314,1,CO2R,200,3.76,32.675511100880954,59.61321218074656,0.2793424215180816,0.5873303548849363,93.16033897,6.839661032573005,0.0,0.0,0.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314
vsp7_241025_Cu-0.833-Zn-0.167_pp0_rep1,vsp,7,241025,Cu-0.833-Zn-0.167,Cu-0.686-Zn-0.314,1,CO2R,300,3.96,56.805331770909625,29.604616895874265,1.0296680916646792,0.4845598359043525,87.93142619480108,12.068573805198923,0.0,0.0,0.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314
vsp7_241025_Cu-0.875-Zn-0.125_pp0_rep1,vsp,7,241025,Cu-0.875-Zn-0.125,Cu-0.844-Zn-0.156,1,HER,50,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156
vsp7_241025_Cu-0.875-Zn-0.125_pp0_rep1,vsp,7,241025,Cu-0.875-Zn-0.125,Cu-0.844-Zn-0.156,1,CO2R,50,3.16,21.99920483793342,65.71709233791749,0.1078839696897418,0.1171710359942679,87.94728367281068,12.052716327189316,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156
vsp7_241025_Cu-0.875-Zn-0.125_pp0_rep1,vsp,7,241025,Cu-0.875-Zn-0.125,Cu-0.844-Zn-0.156,1,CO2R,100,3.44,23.88687773,65.12033398821218,0.3346604774049135,0.4016690550450982,89.74897845436791,10.251021545632083,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156
vsp7_241025_Cu-0.875-Zn-0.125_pp0_rep1,vsp,7,241025,Cu-0.875-Zn-0.125,Cu-0.844-Zn-0.156,1,CO2R,150,3.62,27.695494779133277,61.08055009823183,0.4271324514246922,0.4847003287532664,89.69413867611192,10.30586132388808,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156
vsp7_241025_Cu-0.875-Zn-0.125_pp0_rep1,vsp,7,241025,Cu-0.875-Zn-0.125,Cu-0.844-Zn-0.156,1,CO2R,200,3.75,30.81640126388918,58.58546168958743,0.5118984276094894,0.5453932394841102,90.46632183919507,9.533678161,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156
vsp7_241025_Cu-0.875-Zn-0.125_pp0_rep1,vsp,7,241025,Cu-0.875-Zn-0.125,Cu-0.844-Zn-0.156,1,CO2R,300,3.95,38.09140178702212,49.57269155206287,0.899400033,0.5802354660147798,89.14372883812547,10.856271161874531,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156
vsp7_241025_Cu-1.0_pp0_rep1,vsp,7,241025,Cu-1.0,Cu-1.0,1,HER,50,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp7_241025_Cu-1.0_pp0_rep1,vsp,7,241025,Cu-1.0,Cu-1.0,1,CO2R,50,3.01,28.246667643181485,39.63654223968566,0.057244555,0.8252549945207789,68.76570943,31.23429057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp7_241025_Cu-1.0_pp0_rep1,vsp,7,241025,Cu-1.0,Cu-1.0,1,CO2R,100,3.44,21.734918077381824,39.32711198428291,0.2625543548061574,13.37014246,74.72982153293464,25.270178467065364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp7_241025_Cu-1.0_pp0_rep1,vsp,7,241025,Cu-1.0,Cu-1.0,1,CO2R,150,3.58,28.61327920651196,19.597249508840864,0.3772269416362402,22.043608980302903,70.69430435,29.305695649726303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp7_241025_Cu-1.0_pp0_rep1,vsp,7,241025,Cu-1.0,Cu-1.0,1,CO2R,200,3.74,50.73081671514365,7.172151277013753,0.586206264,16.16138414,74.69801032178641,25.301989678213587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp7_241025_Cu-1.0_pp0_rep1,vsp,7,241025,Cu-1.0,Cu-1.0,1,CO2R,300,3.86,66.16669107953713,3.086935166994106,0.7458305047428583,7.297198572592655,77.31922794344396,22.68077205655604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp7_241025_Zn-1.0_pp0_rep1,vsp,7,241025,Zn-1.0,Zn-1.0,1,HER,50,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vsp7_241025_Zn-1.0_pp0_rep1,vsp,7,241025,Zn-1.0,Zn-1.0,1,CO2R,50,3.24,54.65525539,16.075638506876228,2.0266774306001505,6.638287111186041,79.39585844216302,20.604141557836986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vsp7_241025_Zn-1.0_pp0_rep1,vsp,7,241025,Zn-1.0,Zn-1.0,1,CO2R,100,3.6,69.92676138860408,3.4553045186640468,1.8164137753885108,5.865295456461267,81.06377513911791,18.93622486088209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vsp7_241025_Zn-1.0_pp0_rep1,vsp,7,241025,Zn-1.0,Zn-1.0,1,CO2R,150,3.76,80.24147816443114,1.3212180746561886,0.7819753041117002,1.9227851302368708,84.28656925643558,15.713430743564416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vsp7_241025_Zn-1.0_pp0_rep1,vsp,7,241025,Zn-1.0,Zn-1.0,1,CO2R,200,3.85,82.02462909874657,0.8546168958742633,0.3910793901253142,0.8602377139003624,84.14119035384891,15.858809646151087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vsp7_241025_Zn-1.0_pp0_rep1,vsp,7,241025,Zn-1.0,Zn-1.0,1,CO2R,300,3.87,79.88637553,0.4297642436149312,0.2262260792983872,0.3415381157099104,80.88950593,19.110494071645505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vsp8_240802_Pd-0.167-Zn-0.833_pp0_rep1,vsp,8,240802,Pd-0.167-Zn-0.833,Pd-0.204-Zn-0.796,1,HER,50,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.796
vsp8_240802_Pd-0.167-Zn-0.833_pp0_rep1,vsp,8,240802,Pd-0.167-Zn-0.833,Pd-0.204-Zn-0.796,1,CO2R,50,3.09,23.97539182657097,68.28094302554028,0.013210282,0.0,92.27251087975196,7.727489120248038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.796
vsp8_240802_Pd-0.167-Zn-0.833_pp0_rep1,vsp,8,240802,Pd-0.167-Zn-0.833,Pd-0.204-Zn-0.796,1,CO2R,100,3.38,19.728598631484235,71.64783889980353,0.01376071,0.0,91.39217540546596,8.607824594534037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.796
vsp8_240802_Pd-0.167-Zn-0.833_pp0_rep1,vsp,8,240802,Pd-0.167-Zn-0.833,Pd-0.204-Zn-0.796,1,CO2R,150,3.59,25.389943292389464,68.45776031434184,0.016512853,0.0,93.86586409570032,6.134135904299683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.796
vsp8_240802_Pd-0.167-Zn-0.833_pp0_rep1,vsp,8,240802,Pd-0.167-Zn-0.833,Pd-0.204-Zn-0.796,1,CO2R,200,3.78,49.516102031848334,38.96242632612967,0.063299268,0.0,88.54454622607626,11.455453773923736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.796
vsp8_240802_Pd-0.167-Zn-0.833_pp0_rep1,vsp,8,240802,Pd-0.167-Zn-0.833,Pd-0.204-Zn-0.796,1,CO2R,300,3.95,72.24800686350416,11.070726915520629,0.094306735,0.002388378,83.42103085684805,16.57896914315195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.796
vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8,240802,Pd-0.25-Zn-0.75,Pd-0.246-Zn-0.754,1,HER,50,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.754
vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8,240802,Pd-0.25-Zn-0.75,Pd-0.246-Zn-0.754,1,CO2R,50,3.1,28.849316788382264,62.35756385068762,0.007705998,0.0,91.21458663690488,8.785413363095131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.754
vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8,240802,Pd-0.25-Zn-0.75,Pd-0.246-Zn-0.754,1,CO2R,100,3.42,23.26162925,69.92387033398822,0.008256426,0.0,93.19375600546378,6.806243994536217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.754
vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8,240802,Pd-0.25-Zn-0.75,Pd-0.246-Zn-0.754,1,CO2R,150,3.67,32.94356441859005,58.28585461689588,0.034126562,0.0,91.26552276108517,8.734477238914849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.754
vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8,240802,Pd-0.25-Zn-0.75,Pd-0.246-Zn-0.754,1,CO2R,200,3.88,61.27089916089477,22.702603143418468,0.1444874594059042,0.005057743,84.13515763,15.864842365698609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.754
vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8,240802,Pd-0.25-Zn-0.75,Pd-0.246-Zn-0.754,1,CO2R,300,4.07,69.47916884638725,10.834970530451866,0.1036640184943948,0.003652814,80.43035344631895,19.569646553681057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.754
vsp8_240802_Pd-0.333-Zn-0.667_pp0_rep1,vsp,8,240802,Pd-0.333-Zn-0.667,Pd-0.293-Zn-0.707,1,HER,50,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.707
vsp8_240802_Pd-0.333-Zn-0.667_pp0_rep1,vsp,8,240802,Pd-0.333-Zn-0.667,Pd-0.293-Zn-0.707,1,CO2R,50,3.19,41.95191362028919,51.07072691552063,0.008806855,0.0,93.03144739047838,6.968552609521623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.707
vsp8_240802_Pd-0.333-Zn-0.667_pp0_rep1,vsp,8,240802,Pd-0.333-Zn-0.667,Pd-0.293-Zn-0.707,1,CO2R,100,3.59,35.09615183410408,58.57809430255404,0.016512853,0.0,93.69273615292023,6.307263847079767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.707
vsp8_240802_Pd-0.333-Zn-0.667_pp0_rep1,vsp,8,240802,Pd-0.333-Zn-0.667,Pd-0.293-Zn-0.707,1,CO2R,150,3.82,49.300466634581184,41.419449901768175,0.05797846,0.0,90.78151979647473,9.218480203525274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.707
vsp8_240802_Pd-0.333-Zn-0.667_pp0_rep1,vsp,8,240802,Pd-0.333-Zn-0.667,Pd-0.293-Zn-0.707,1,CO2R,200,3.92,71.89227646529535,16.167730844793713,0.073482194,0.002528871,88.14071413893687,11.859285861063128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.707
vsp8_240802_Pd-0.333-Zn-0.667_pp0_rep1,vsp,8,240802,Pd-0.333-Zn-0.667,Pd-0.293-Zn-0.707,1,CO2R,300,4.03,62.89480842871791,21.13703339882122,0.091004165,0.0019669,84.12926151,15.870738489210892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.707
vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8,240802,Pd-0.4-Zn-0.6,Pd-0.357-Zn-0.643,1,HER,50,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.643
vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8,240802,Pd-0.4-Zn-0.6,Pd-0.357-Zn-0.643,1,CO2R,50,3.17,51.320596790056285,39.03241650294696,0.009907712,0.0,90.36292100450537,9.637078995494647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.643
vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8,240802,Pd-0.4-Zn-0.6,Pd-0.357-Zn-0.643,1,CO2R,100,3.52,38.00205068111909,55.05648330058939,0.012659854,0.0,93.073171,6.926829000946896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.643
vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8,240802,Pd-0.4-Zn-0.6,Pd-0.357-Zn-0.643,1,CO2R,150,3.71,41.95526167109586,51.49803536345776,0.018347614,0.0,93.47395133949811,6.5260486605018855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.643
vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8,240802,Pd-0.4-Zn-0.6,Pd-0.357-Zn-0.643,1,CO2R,200,3.86,56.07179476448555,34.85142436149313,0.042382988,0.001475175,90.97053733,9.029462674437797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.643
vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8,240802,Pd-0.4-Zn-0.6,Pd-0.357-Zn-0.643,1,CO2R,300,4.02,73.68641319132018,11.00442043222004,0.059446269,0.001545421,84.75479105952887,15.24520894047113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.643
vsp8_240802_Pd-0.429-Zn-0.571_pp0_rep1,vsp,8,240802,Pd-0.429-Zn-0.571,Pd-0.305-Zn-0.695,1,HER,50,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.695
vsp8_240802_Pd-0.429-Zn-0.571_pp0_rep1,vsp,8,240802,Pd-0.429-Zn-0.571,Pd-0.305-Zn-0.695,1,CO2R,50,3.07,41.86026072945657,51.48330058939096,0.007705998,0.0,93.35126731668252,6.6487326833174905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.695
vsp8_240802_Pd-0.429-Zn-0.571_pp0_rep1,vsp,8,240802,Pd-0.429-Zn-0.571,Pd-0.305-Zn-0.695,1,CO2R,100,3.38,34.45583711732825,60.94302554027505,0.005504284,0.0,95.40436694177114,4.595633058228856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.695
vsp8_240802_Pd-0.429-Zn-0.571_pp0_rep1,vsp,8,240802,Pd-0.429-Zn-0.571,Pd-0.305-Zn-0.695,1,CO2R,150,3.58,40.91443637657201,54.13555992141454,0.015411996,0.0,95.06540829365652,4.9345917063434825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.695
vsp8_240802_Pd-0.429-Zn-0.571_pp0_rep1,vsp,8,240802,Pd-0.429-Zn-0.571,Pd-0.305-Zn-0.695,1,CO2R,200,3.77,60.91715666785244,31.875000000000004,0.067977909,0.0,92.86260603202356,7.137393968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.695
vsp8_240802_Pd-0.429-Zn-0.571_pp0_rep1,vsp,8,240802,Pd-0.429-Zn-0.571,Pd-0.305-Zn-0.695,1,CO2R,300,3.98,77.60907321768607,8.570726915520629,0.086600738,0.00295035,86.27643605740957,13.723563942590433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.695
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep1,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.356-Zn-0.644,1,HER,50,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.644
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep1,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.356-Zn-0.644,1,CO2R,50,3.03,44.95260415576807,44.29273084479371,0.008806855,0.0,89.25414185523033,10.74585814476967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.644
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep1,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.356-Zn-0.644,1,CO2R,100,3.33,36.471572956119616,54.03241650294695,0.008806855,0.0,90.51279631373512,9.487203686264875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.644
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep1,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.356-Zn-0.644,1,CO2R,150,3.51,42.78474126,48.00098231827112,0.013210282,0.0,90.80058149518804,9.199418504811971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.644
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep1,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.356-Zn-0.644,1,CO2R,200,3.7,63.88363430915064,28.983300589390964,0.048988129,0.001896653,92.92152686314311,7.078473136856886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.644
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep1,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.356-Zn-0.644,1,CO2R,300,3.9,74.45039653476742,9.305009823182711,0.051189843,0.0019669,83.81251742811305,16.187482571886946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.644
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep2,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.427-Zn-0.573,2,HER,50,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.573
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep2,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.427-Zn-0.573,2,CO2R,50,3.08,59.10983699177636,30.76620825147348,0.007705998,0.0,89.88375124108481,10.11624875891519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.573
vsp8_240802_Pd-0.5-Zn-0.5_pp0_rep2,vsp,8,240802,Pd-0.5-Zn-0.5,Pd-0.427-Zn-0.573,2,CO2R,100,3.42,52.23963673648748,38.33251473477407,0.008806855,0.0,90.58095833,9.419041674069902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.573
