sample id,source,batch number,batch date,composition,rep,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid
vsp11_240802_Ag-0.167-Zn-0.833_pp0_rep1,vsp,11,240802,Ag-0.167-Zn-0.833,1,CO2R,50,3.15,20.516436836929000,60.42730844793710,0.022017137,0,80.97070533093400,19.02929466906600
vsp11_240802_Ag-0.167-Zn-0.833_pp0_rep1,vsp,11,240802,Ag-0.167-Zn-0.833,1,CO2R,200,3.71,15.675783130009000,55.30329076620830,0.017063281,0.001685914,71.00029454602280,28.999705453977200
vsp11_240802_Ag-0.167-Zn-0.833_pp0_rep1,vsp,11,240802,Ag-0.167-Zn-0.833,1,CO2R,300,3.94,60.4348281,20.42239685658150,0.059813221,0.003371828,80.92700055,19.07299945
uoft9_241025_Au-0.25-Hg-0.25-Pd-0.5_pp0_rep2,uoft,9,241025,Au-0.25-Hg-0.25-Pd-0.5,2,HER,50,2.61,,,,,,
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,avg,CO2R,50,3.03,19.31992717989500,56.994106090373300,0.044034273,0.045519683,76.41149588169350,23.58850411830650
vsp1_240503_Ag-0.333-Au-0.667_pp0,vsp,1,240503,Ag-0.333-Au-0.667,avg,HER,50,2.61,,,,,,
vsp1_240503_Ag-0.333-Au-0.667_pp0_rep1,vsp,1,240503,Ag-0.333-Au-0.667,1,HER,50,2.61,,,,,,
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,std,CO2R,50,0,0,0,0,0,0,0
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,std,CO2R,150,0,0,0,0,0,0,0
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,avg,CO2R,100,3.27,16.339324949256100,56.01424361493120,0.030823991,0.011379921,72.40071538568580,27.59928461431420
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,std,CO2R,300,0,0,0,0,0,0,0
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,std,CO2R,100,0,0,0,0,0,0,0
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,avg,CO2R,200,3.6,23.016489150222900,41.49312377210220,0.029998349,0.00295035,64.54651594838410,35.45348405161590
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,avg,CO2R,150,3.44,16.631023875787300,59.32220039292730,0.023484946,0.013768299,75.99344325932890,24.006556740671100
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,avg,CO2R,300,3.78,73.89754964531590,11.075638506876200,0.1104526356347360,0.008710557,85.10372003607140,14.89627996392860
vsp11_240802_Ag-0.2-Zn-0.8_pp0,vsp,11,240802,Ag-0.2-Zn-0.8,std,CO2R,200,0,0,0,0,0,0,0
vsp11_240802_Ag-0.2-Zn-0.8_pp0_rep1,vsp,11,240802,Ag-0.2-Zn-0.8,1,CO2R,150,3.44,16.631023875787300,59.32220039292730,0.023484946,0.013768299,75.99344325932890,24.006556740671100
vsp3_240718_Au-0.25-Cu-0.75_pp0,vsp,3,240718,Au-0.25-Cu-0.75,avg,HER,50,2.61,,,,,,
vsp11_240802_Ag-0.2-Zn-0.8_pp0_rep1,vsp,11,240802,Ag-0.2-Zn-0.8,1,CO2R,300,3.78,73.89754964531590,11.075638506876200,0.1104526356347360,0.008710557,85.10372003607140,14.89627996392860
vsp11_240802_Ag-0.2-Zn-0.8_pp0_rep1,vsp,11,240802,Ag-0.2-Zn-0.8,1,CO2R,50,3.03,19.31992717989500,56.994106090373300,0.044034273,0.045519683,76.41149588169350,23.58850411830650
vsp11_240802_Ag-0.2-Zn-0.8_pp0_rep1,vsp,11,240802,Ag-0.2-Zn-0.8,1,CO2R,100,3.27,16.339324949256100,56.01424361493120,0.030823991,0.011379921,72.40071538568580,27.59928461431420
vsp11_240802_Ag-0.2-Zn-0.8_pp0_rep1,vsp,11,240802,Ag-0.2-Zn-0.8,1,CO2R,200,3.6,23.016489150222900,41.49312377210220,0.029998349,0.00295035,64.54651594838410,35.45348405161590
vsp3_240718_Au-0.25-Cu-0.75_pp0_rep1,vsp,3,240718,Au-0.25-Cu-0.75,1,HER,50,2.61,,,,,,
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,avg,CO2R,50,3.17,18.726066668061700,60.23575638506880,0.04513513,0.1188569501812360,79.13075804288450,20.86924195711550
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,std,CO2R,50,0,0,0,0,0,0,0
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,avg,CO2R,200,3.72,23.56672037498170,44.15643418467580,0.029998349,0.005479221,67.76233931152730,32.23766068847270
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,avg,CO2R,100,3.43,20.94205779572710,53.13359528,0.036328276,0.0059007,74.12282496515800,25.877175034842000
vsp3_240718_Au-0.333-Cu-0.667_pp0_rep2,vsp,3,240718,Au-0.333-Cu-0.667,2,HER,50,2.61,,,,,,
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,std,CO2R,150,0,0,0,0,0,0,0
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,std,CO2R,200,0,0,0,0,0,0,0
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,avg,CO2R,300,3.94,49.36533511896040,21.79764243614930,0.078527787,0.006041193,71.25561995375520,28.74438004624480
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,std,CO2R,300,0,0,0,0,0,0,0
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,std,CO2R,100,0,0,0,0,0,0,0
vsp11_240802_Ag-0.222-Zn-0.778_pp0,vsp,11,240802,Ag-0.222-Zn-0.778,avg,CO2R,150,3.6,22.67048902467100,47.90275049115910,0.031924848,0.003090843,70.61188000690380,29.38811999309620
vsp11_240802_Ag-0.222-Zn-0.778_pp0_rep1,vsp,11,240802,Ag-0.222-Zn-0.778,1,CO2R,100,3.43,20.94205779572710,53.13359528,0.036328276,0.0059007,74.12282496515800,25.877175034842000
uoft4_240405_Au-0.2-Cu-0.8_pp0_rep2,uoft,4,240405,Au-0.2-Cu-0.8,2,HER,50,2.62,,,,,,
vsp11_240802_Ag-0.222-Zn-0.778_pp0_rep1,vsp,11,240802,Ag-0.222-Zn-0.778,1,CO2R,300,3.94,49.36533511896040,21.79764243614930,0.078527787,0.006041193,71.25561995375520,28.74438004624480
vsp11_240802_Ag-0.222-Zn-0.778_pp0_rep1,vsp,11,240802,Ag-0.222-Zn-0.778,1,CO2R,200,3.72,23.56672037498170,44.15643418467580,0.029998349,0.005479221,67.76233931152730,32.23766068847270
vsp11_240802_Ag-0.222-Zn-0.778_pp0_rep1,vsp,11,240802,Ag-0.222-Zn-0.778,1,CO2R,150,3.6,22.67048902467100,47.90275049115910,0.031924848,0.003090843,70.61188000690380,29.38811999309620
vsp11_240802_Ag-0.222-Zn-0.778_pp0_rep1,vsp,11,240802,Ag-0.222-Zn-0.778,1,CO2R,50,3.17,18.726066668061700,60.23575638506880,0.04513513,0.1188569501812360,79.13075804288450,20.86924195711550
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,avg,CO2R,300,3.92,67.29759986607800,14.763015717092300,0.072014385,0.004355278,82.14530581016670,17.854694189833300
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,std,CO2R,200,0.02,17.671602991751500,12.60445621621450,0.043980918,0.002533258,5.120826039423600,5.120826039423600
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,std,CO2R,300,0.02,5.135398324853310,2.1619546723409900,0.008432919,0.001589495,7.285816011,7.285816011231090
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep1,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,1,HER,50,2.62,,,,,,
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,avg,CO2R,200,3.73,22.92624872,42.725319253438100,0.047336843843458200,0.003266459,65.70921492,34.290785079766900
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep1,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,1,HER,50,2.62,,,,,,
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,std,CO2R,50,0.11,1.0511386665444400,3.65708959,0.00700581,0.011325152863984200,4.727258252669630,4.727258252669630
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,avg,CO2R,100,3.43,13.914289899349200,58.04395874263260,0.024218850338513400,0.003793307,71.99021513,28.00978487
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,std,CO2R,100,0.09,2.440523812779280,0.15107635059733100,0.003113693,0.001788182,2.597201071686910,2.597201071686910
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,avg,CO2R,150,3.59,11.631337755550400,57.07760314341850,0.018164138,0.002247886,68.73231867,31.267681332056700
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,std,CO2R,150,0.06,2.3428673488266800,0.041676235,0.00233527,0.001192121,2.3051845274967100,2.3051845274967100
vsp11_240802_Ag-0.25-Zn-0.75_pp0,vsp,11,240802,Ag-0.25-Zn-0.75,avg,CO2R,50,3.19,17.53457908723770,56.98673870333990,0.03137442,0.012222878,74.57035228852590,25.429647711474100
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep1,vsp,11,240802,Ag-0.25-Zn-0.75,1,CO2R,200,3.74,10.430538408420300,51.63801571709230,0.016237638,0.001475175,62.08824410248000,37.91175589752000
uoft8_241025_Au-0.25-Cd-0.5-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.25-Cd-0.5-Pd-0.25,2,HER,50,2.62,,,,,,
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep1,vsp,11,240802,Ag-0.25-Zn-0.75,1,CO2R,50,3.27,16.79131180815670,54.40078585461690,0.026420564,0.004214785,71.22767592164310,28.77232407835690
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep1,vsp,11,240802,Ag-0.25-Zn-0.75,1,CO2R,150,3.63,9.974680365774550,57.10707269155210,0.016512853,0.001404928,67.10230705666410,32.897692943335900
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep1,vsp,11,240802,Ag-0.25-Zn-0.75,1,CO2R,100,3.5,12.188578961685700,57.93713163064830,0.022017137,0.002528871,70.15371663686340,29.84628336313660
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep1,vsp,11,240802,Ag-0.25-Zn-0.75,1,CO2R,300,3.94,70.92887484567580,16.291748526522600,0.06605141,0.003231336,87.29715571818570,12.702844281814300
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep2,vsp,11,240802,Ag-0.25-Zn-0.75,2,CO2R,300,3.9,63.66632488648020,13.234282907662100,0.077977359,0.005479221,76.99345590214760,23.00654409785240
vsp29_241004_Ag-0.25-Au-0.5-Pd-0.25_pp0_rep1,vsp,29,241004,Ag-0.25-Au-0.5-Pd-0.25,1,HER,50,2.62,,,,,,
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep2,vsp,11,240802,Ag-0.25-Zn-0.75,2,CO2R,150,3.54,13.287995145326300,57.04813359528490,0.019815423,0.003090843,70.36233027922250,29.637669720777500
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep2,vsp,11,240802,Ag-0.25-Zn-0.75,2,CO2R,100,3.36,15.64000084,58.15078585,0.026420564,0.005057743,73.82671361665300,26.17328638334700
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep2,vsp,11,240802,Ag-0.25-Zn-0.75,2,CO2R,50,3.12,18.27784636631860,59.57269155206290,0.036328276,0.02023097,77.91302865540860,22.08697134459140
vsp11_240802_Ag-0.25-Zn-0.75_pp0_rep2,vsp,11,240802,Ag-0.25-Zn-0.75,2,CO2R,200,3.72,35.42195902822830,33.81262278978390,0.078436049,0.005057743,69.33018573798620,30.66981426201380
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,avg,CO2R,150,3.55,17.54420473330680,61.74852652259330,0.017980662,0.001404928,79.31475306434900,20.68524693565100
vsp3_240718_Au-0.4-Cu-0.6_pp0,vsp,3,240718,Au-0.4-Cu-0.6,avg,HER,50,2.62,,,,,,
vsp3_240718_Au-0.4-Cu-0.6_pp0_rep1,vsp,3,240718,Au-0.4-Cu-0.6,1,HER,50,2.62,,,,,,
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,avg,CO2R,50,3.09,17.145368180962100,67.80943025540280,0.026420564,0,84.98616190976700,15.01383809023300
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,std,CO2R,50,0,0,0,0,0,0,0
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,avg,CO2R,100,3.36,17.49628575613640,64.18467583497050,0.022017137,0.002107393,81.70904044802910,18.290959551970900
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,std,CO2R,200,0,0,0,0,0,0,0
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,std,CO2R,150,0,0,0,0,0,0,0
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,avg,CO2R,200,3.71,27.009667496704300,47.54174853,0.036878704,0.002107393,74.59460359287210,25.40539640712790
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,avg,CO2R,300,3.93,67.35252882462490,11.338408644400800,0.069353981,0.003231336,78.77126667645340,21.22873332354670
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,std,CO2R,100,0,0,0,0,0,0,0
vsp11_240802_Ag-0.375-Zn-0.625_pp0,vsp,11,240802,Ag-0.375-Zn-0.625,std,CO2R,300,0,0,0,0,0,0,0
vsp11_240802_Ag-0.375-Zn-0.625_pp0_rep1,vsp,11,240802,Ag-0.375-Zn-0.625,1,CO2R,100,3.36,17.49628575613640,64.18467583497050,0.022017137,0.002107393,81.70904044802910,18.290959551970900
vsp11_240802_Ag-0.375-Zn-0.625_pp0_rep1,vsp,11,240802,Ag-0.375-Zn-0.625,1,CO2R,300,3.93,67.35252882462490,11.338408644400800,0.069353981,0.003231336,78.77126667645340,21.22873332354670
uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,1,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.375-Zn-0.625_pp0_rep1,vsp,11,240802,Ag-0.375-Zn-0.625,1,CO2R,50,3.09,17.145368180962100,67.80943025540280,0.026420564,0,84.98616190976700,15.01383809023300
vsp11_240802_Ag-0.375-Zn-0.625_pp0_rep1,vsp,11,240802,Ag-0.375-Zn-0.625,1,CO2R,150,3.55,17.54420473330680,61.74852652259330,0.017980662,0.001404928,79.31475306434900,20.68524693565100
vsp11_240802_Ag-0.375-Zn-0.625_pp0_rep1,vsp,11,240802,Ag-0.375-Zn-0.625,1,CO2R,200,3.71,27.009667496704300,47.54174853,0.036878704,0.002107393,74.59460359287210,25.40539640712790
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,avg,CO2R,100,3.36,18.40904810730500,59.39587426,0.025870136,0.002528871,77.83727570495280,22.162724295047200
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,avg,CO2R,50,3.09,17.96020005,63.492141453831000,0.028622278,0.018545056,81.50445174299260,18.49554825700740
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,std,CO2R,50,0,0,0,0,0,0,0
uoft4_240405_Cu-0.444-Pd-0.556_pp0,uoft,4,240405,Cu-0.444-Pd-0.556,avg,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,std,CO2R,100,0,0,0,0,0,0,0
uoft4_240405_Cu-0.444-Pd-0.556_pp0_rep3,uoft,4,240405,Cu-0.444-Pd-0.556,3,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,avg,CO2R,200,3.72,24.723053422335700,44.926326129666000,0.03660349,0.001685914,69.69211757436170,30.30788242563830
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,avg,CO2R,150,3.55,17.72709200862120,56.39489194499020,0.021650184,0.001404928,74.14800481213190,25.851995187868100
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,std,CO2R,300,0,0,0,0,0,0,0
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,std,CO2R,150,0,0,0,0,0,0,0
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,std,CO2R,200,0,0,0,0,0,0,0
vsp11_240802_Ag-0.4-Zn-0.6_pp0,vsp,11,240802,Ag-0.4-Zn-0.6,avg,CO2R,300,3.93,42.60917784427380,23.63457760314340,0.066968791,0.003090843,66.32254755406920,33.67745244593080
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,3,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.4-Zn-0.6_pp0_rep1,vsp,11,240802,Ag-0.4-Zn-0.6,1,CO2R,300,3.93,42.60917784427380,23.63457760314340,0.066968791,0.003090843,66.32254755406920,33.67745244593080
vsp11_240802_Ag-0.4-Zn-0.6_pp0_rep1,vsp,11,240802,Ag-0.4-Zn-0.6,1,CO2R,100,3.36,18.40904810730500,59.39587426,0.025870136,0.002528871,77.83727570495280,22.162724295047200
vsp11_240802_Ag-0.4-Zn-0.6_pp0_rep1,vsp,11,240802,Ag-0.4-Zn-0.6,1,CO2R,200,3.72,24.723053422335700,44.926326129666000,0.03660349,0.001685914,69.69211757436170,30.30788242563830
vsp11_240802_Ag-0.4-Zn-0.6_pp0_rep1,vsp,11,240802,Ag-0.4-Zn-0.6,1,CO2R,150,3.55,17.72709200862120,56.39489194499020,0.021650184,0.001404928,74.14800481213190,25.851995187868100
vsp11_240802_Ag-0.4-Zn-0.6_pp0_rep1,vsp,11,240802,Ag-0.4-Zn-0.6,1,CO2R,50,3.09,17.96020005,63.492141453831000,0.028622278,0.018545056,81.50445174299260,18.49554825700740
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,2,HER,50,2.63,,,,,,
vsp1_240503_Ag-0.4-Au-0.6_pp0,vsp,1,240503,Ag-0.4-Au-0.6,avg,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,std,CO2R,50,0,0,0,0,0,0,0
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,avg,CO2R,100,3.48,11.69076565736890,72.29616895874260,0.014311139,0,84.00371720964610,15.996282790353900
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,avg,CO2R,50,3.19,12.058004980225600,73.23182711198430,0.014311139,0.006743657,85.31484122,14.685158784688700
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,std,CO2R,100,0,0,0,0,0,0,0
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,avg,CO2R,200,3.8,19.04371299,59.09381139489200,0.021741922,0,78.16173776039780,21.83826223960220
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,std,CO2R,150,0,0,0,0,0,0,0
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,std,CO2R,200,0,0,0,0,0,0,0
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,avg,CO2R,150,3.66,13.853815731653700,67.59332024,0.012476377,0,81.46158950861580,18.53841049138420
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,std,CO2R,300,0,0,0,0,0,0,0
vsp11_240802_Ag-0.429-Zn-0.571_pp0,vsp,11,240802,Ag-0.429-Zn-0.571,avg,CO2R,300,4.04,26.54313754211220,43.76719057,0.036144799,0.001826407,70.35225365,29.647746354221300
vsp11_240802_Ag-0.429-Zn-0.571_pp0_rep1,vsp,11,240802,Ag-0.429-Zn-0.571,1,CO2R,50,3.19,12.058004980225600,73.23182711198430,0.014311139,0.006743657,85.31484122,14.685158784688700
vsp11_240802_Ag-0.429-Zn-0.571_pp0_rep1,vsp,11,240802,Ag-0.429-Zn-0.571,1,CO2R,200,3.8,19.04371299,59.09381139489200,0.021741922,0,78.16173776039780,21.83826223960220
vsp11_240802_Ag-0.429-Zn-0.571_pp0_rep1,vsp,11,240802,Ag-0.429-Zn-0.571,1,CO2R,150,3.66,13.853815731653700,67.59332024,0.012476377,0,81.46158950861580,18.53841049138420
vsp1_240503_Ag-0.4-Au-0.6_pp0_rep1,vsp,1,240503,Ag-0.4-Au-0.6,1,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.429-Zn-0.571_pp0_rep1,vsp,11,240802,Ag-0.429-Zn-0.571,1,CO2R,100,3.48,11.69076565736890,72.29616895874260,0.014311139,0,84.00371720964610,15.996282790353900
vsp11_240802_Ag-0.429-Zn-0.571_pp0_rep1,vsp,11,240802,Ag-0.429-Zn-0.571,1,CO2R,300,4.04,26.54313754211220,43.76719057,0.036144799,0.001826407,70.35225365,29.647746354221300
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,avg,CO2R,100,3.35,10.875306032769000,79.80353634577600,0.014861567,0,90.6961754,9.3038246
vsp4_240726_Pd-0.889-Sn-0.111_pp0,vsp,4,240726,Pd-0.889-Sn-0.111,avg,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,std,CO2R,50,0,0,0,0,0,0,0
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,avg,CO2R,50,3.07,11.834522588880300,93.88998035363460,0.022017137,0.030346455,105.77686653455200,0
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,std,CO2R,100,0,0,0,0,0,0,0
vsp4_240726_Pd-0.889-Sn-0.111_pp0_rep1,vsp,4,240726,Pd-0.889-Sn-0.111,1,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,avg,CO2R,200,3.69,18.172068886145300,67.91257367387030,0.017888924,0.001475175,86.10647811317300,13.893521886827000
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,std,CO2R,200,0,0,0,0,0,0,0
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,avg,CO2R,300,3.96,39.926342882253200,37.66208251473480,0.080729501,0.00295035,77.67935484839170,22.32064515160830
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,std,CO2R,300,0,0,0,0,0,0,0
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,avg,CO2R,150,3.54,13.996107890937200,74.21905697445970,0.015045043,0.001404928,88.23392153,11.76607847
vsp11_240802_Ag-0.462-Zn-0.538_pp0,vsp,11,240802,Ag-0.462-Zn-0.538,std,CO2R,150,0,0,0,0,0,0,0
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep1,vsp,8,240802,Pd-0.75-Zn-0.25,1,HER,50,2.63,,,,,,
vsp11_240802_Ag-0.462-Zn-0.538_pp0_rep1,vsp,11,240802,Ag-0.462-Zn-0.538,1,CO2R,300,3.96,39.926342882253200,37.66208251473480,0.080729501,0.00295035,77.67935484839170,22.32064515160830
vsp11_240802_Ag-0.462-Zn-0.538_pp0_rep1,vsp,11,240802,Ag-0.462-Zn-0.538,1,CO2R,200,3.69,18.172068886145300,67.91257367387030,0.017888924,0.001475175,86.10647811317300,13.893521886827000
vsp11_240802_Ag-0.462-Zn-0.538_pp0_rep1,vsp,11,240802,Ag-0.462-Zn-0.538,1,CO2R,50,3.07,11.834522588880300,93.88998035363460,0.022017137,0.030346455,105.77686653455200,0
vsp11_240802_Ag-0.462-Zn-0.538_pp0_rep1,vsp,11,240802,Ag-0.462-Zn-0.538,1,CO2R,100,3.35,10.875306032769000,79.80353634577600,0.014861567,0,90.6961754,9.3038246
vsp11_240802_Ag-0.462-Zn-0.538_pp0_rep1,vsp,11,240802,Ag-0.462-Zn-0.538,1,CO2R,150,3.54,13.996107890937200,74.21905697445970,0.015045043,0.001404928,88.23392153,11.76607847
vsp11_240802_Ag-0.5-Zn-0.5_pp0,vsp,11,240802,Ag-0.5-Zn-0.5,std,CO2R,100,0,0,0,0,0,0,0
vsp11_240802_Ag-0.5-Zn-0.5_pp0,vsp,11,240802,Ag-0.5-Zn-0.5,std,CO2R,300,0,0,0,0,0,0,0
vsp11_240802_Ag-0.5-Zn-0.5_pp0,vsp,11,240802,Ag-0.5-Zn-0.5,std,CO2R,200,0,0,0,0,0,0,0
vsp11_240802_Ag-0.5-Zn-0.5_pp0,vsp,11,240802,Ag-0.5-Zn-0.5,avg,CO2R,200,3.67,25.79652221222460,70.18541257367390,0.035227419,0.001685914,96.02354388268620,3.976456117313750
vsp11_240802_Ag-0.5-Zn-0.5_pp0,vsp,11,240802,Ag-0.5-Zn-0.5,std,CO2R,150,0,0,0,0,0,0,0
vsp11_240802_Ag-0.5-Zn-0.5_pp0,vsp,11,240802,Ag-0.5-Zn-0.5,avg,CO2R,300,3.88,44.18883006549630,37.905206286836900,0.092105022,0.003371828,82.19808091,17.80191909
uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,avg,HER,50,2.64,,,,,,
