sample id,source,batch number,batch date,target composition,xrf composition,rep,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,Ag,Au,Cd,Cu,Ga,Hg,In,Mn,Mo,Nb,Ni,Pd,Pt,Rh,Sn,Tl,W,Zn
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep1,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.602-Zn-0.398,1,CO2R,200,3.7,75.4165184456674,11.0989685658153,0.012935068,0.001475175,86.5316272724795,13.4683727275205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.398
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep1,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.602-Zn-0.398,1,CO2R,300,3.84,77.09284563,6.53978388998035,0.014494615,0.001826407,83.6505981823895,16.3494018176105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.398
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep2,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.523-Zn-0.477,2,HER,50,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.477
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep2,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.523-Zn-0.477,2,CO2R,50,3.15,73.6349369101676,15.2357563850688,0.008806855,0.0,88.8795001499049,11.1204998500951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.477
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep2,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.523-Zn-0.477,2,CO2R,100,3.56,61.0037874824751,28.5486247544204,0.018714566,0.0,89.5735982577644,10.4264017422356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.477
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep2,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.523-Zn-0.477,2,CO2R,150,3.73,63.335495616146,27.1414538310413,0.034126562,0.0,90.5133827000796,9.48661729992045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.477
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep2,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.523-Zn-0.477,2,CO2R,200,3.88,64.5424679319509,23.9734774066798,0.045685559,0.001053696,88.5651560482888,11.4348439517112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.477
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep2,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.523-Zn-0.477,2,CO2R,300,4.09,77.2650609973006,8.22937131630648,0.044401226,0.001123943,85.5424289367173,14.4575710632827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.477
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep3,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.459-Zn-0.541,3,HER,50,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.541
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep3,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.459-Zn-0.541,3,CO2R,50,3.11,41.5501475234887,45.8693516699411,0.013210282,0.0,87.4327094754326,12.5672905245674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.541
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep3,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.459-Zn-0.541,3,CO2R,100,3.44,42.7535625353115,46.7018664047151,0.018714566,0.0,89.4766149608955,10.5233850391045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.541
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep3,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.459-Zn-0.541,3,CO2R,150,3.57,49.3322731172446,40.7907662082515,0.027888373,0.001404928,90.1556279000332,9.84437209996676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.541
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep3,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.459-Zn-0.541,3,CO2R,200,3.73,56.0061938939923,32.8990667976424,0.046786415,0.001896653,88.9586395244484,11.0413604755516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.541
vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep3,vsp,8,240802,Pd-0.75-Zn-0.25,Pd-0.459-Zn-0.541,3,CO2R,300,3.98,72.9339387725209,11.0682711198428,0.081096453,0.002669364,84.0927310194078,15.9072689805922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.541
vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8,240802,Pd-0.8-Zn-0.2,Pd-0.722-Zn-0.278,1,HER,50,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.278
vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8,240802,Pd-0.8-Zn-0.2,Pd-0.722-Zn-0.278,1,CO2R,50,3.18,70.2726568875683,20.00982318,0.015411996,0.0,90.2978920659494,9.702107934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.278
vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8,240802,Pd-0.8-Zn-0.2,Pd-0.722-Zn-0.278,1,CO2R,100,3.51,74.89233924,16.0019646365422,0.025319707,0.002528871,90.9251182018806,9.074881798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.278
vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8,240802,Pd-0.8-Zn-0.2,Pd-0.722-Zn-0.278,1,CO2R,150,3.63,77.8430182678022,13.0500982318271,0.034126562,0.002809857,90.9336777186723,9.06632228132769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.278
vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8,240802,Pd-0.8-Zn-0.2,Pd-0.722-Zn-0.278,1,CO2R,200,3.75,79.0713344074996,11.3936640471513,0.03990606,0.003161089,90.5122670769553,9.487732923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.278
vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8,240802,Pd-0.8-Zn-0.2,Pd-0.722-Zn-0.278,1,CO2R,300,3.93,80.2475465065182,8.02062868369352,0.050639414,0.004495771,88.3290771033504,11.6709228966496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.278
vsp8_240802_Pd-0.833-Zn-0.167_pp0_rep1,vsp,8,240802,Pd-0.833-Zn-0.167,Pd-0.761-Zn-0.239,1,HER,50,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.239
vsp8_240802_Pd-0.833-Zn-0.167_pp0_rep1,vsp,8,240802,Pd-0.833-Zn-0.167,Pd-0.761-Zn-0.239,1,CO2R,50,2.96,71.7868128648852,14.0717092337917,0.007705998,0.0,85.866228096512,14.1337719034881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.239
vsp8_240802_Pd-0.833-Zn-0.167_pp0_rep1,vsp,8,240802,Pd-0.833-Zn-0.167,Pd-0.761-Zn-0.239,1,CO2R,100,3.26,73.5238234740212,13.0255402750491,0.013210282,0.0,86.5645511948318,13.4354488051683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.239
vsp8_240802_Pd-0.833-Zn-0.167_pp0_rep1,vsp,8,240802,Pd-0.833-Zn-0.167,Pd-0.761-Zn-0.239,1,CO2R,150,3.41,75.3361652263073,10.8055009823183,0.021283232,0.0019669,86.1672230316777,13.8327769683223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.239
vsp8_240802_Pd-0.833-Zn-0.167_pp0_rep1,vsp,8,240802,Pd-0.833-Zn-0.167,Pd-0.761-Zn-0.239,1,CO2R,200,3.55,76.2956956621817,9.43762278978389,0.027796635,0.002739611,85.766573297735,14.233426702265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.239
vsp8_240802_Pd-0.833-Zn-0.167_pp0_rep1,vsp,8,240802,Pd-0.833-Zn-0.167,Pd-0.761-Zn-0.239,1,CO2R,300,3.73,77.5891941660215,6.252455796,0.037979561,0.003652814,83.8869071367532,16.1130928632468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.239
vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8,240802,Pd-0.867-Zn-0.133,Pd-0.884-Zn-0.116,1,HER,50,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.116
vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8,240802,Pd-0.867-Zn-0.133,Pd-0.884-Zn-0.116,1,CO2R,50,3.06,71.14273159,14.2190569744597,0.007705998,0.0,85.36949456,14.6305054367534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.116
vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8,240802,Pd-0.867-Zn-0.133,Pd-0.884-Zn-0.116,1,CO2R,100,3.5,73.0988302747494,14.3664047151277,0.024769279,0.001685914,87.4951502193969,12.5048497806031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.116
vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8,240802,Pd-0.867-Zn-0.133,Pd-0.884-Zn-0.116,1,CO2R,150,3.63,74.4803197388521,12.5687622789784,0.041098655,0.003090843,87.0982144250229,12.9017855749771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.116
vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8,240802,Pd-0.867-Zn-0.133,Pd-0.884-Zn-0.116,1,CO2R,200,3.77,74.8144970599929,11.2905206286837,0.058620626,0.00568996,86.1755069121907,13.8244930878093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.116
vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8,240802,Pd-0.867-Zn-0.133,Pd-0.884-Zn-0.116,1,CO2R,300,3.95,78.2079558057294,5.30697445972495,0.058528888,0.006322178,83.5870309324217,16.4129690675783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.116
vsp8_240802_Pd-0.889-Zn-0.111_pp0_rep1,vsp,8,240802,Pd-0.889-Zn-0.111,Pd-0.917-Zn-0.083,1,HER,50,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.083
vsp8_240802_Pd-0.889-Zn-0.111_pp0_rep1,vsp,8,240802,Pd-0.889-Zn-0.111,Pd-0.917-Zn-0.083,1,CO2R,50,3.15,57.9974471112599,30.8840864440079,0.052841128,0.0059007,88.9402753829335,11.0597246170665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.083
vsp8_240802_Pd-0.889-Zn-0.111_pp0_rep1,vsp,8,240802,Pd-0.889-Zn-0.111,Pd-0.917-Zn-0.083,1,CO2R,100,3.49,63.1431919479378,24.4302554027505,0.236684219217291,0.037511591,87.8511031971432,12.1488968028568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.083
vsp8_240802_Pd-0.889-Zn-0.111_pp0_rep1,vsp,8,240802,Pd-0.889-Zn-0.111,Pd-0.917-Zn-0.083,1,CO2R,150,3.67,69.6407122978091,17.3673870333988,0.303102581509275,0.051139397,87.3669546918253,12.6330453081747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.083
vsp8_240802_Pd-0.889-Zn-0.111_pp0_rep1,vsp,8,240802,Pd-0.889-Zn-0.111,Pd-0.917-Zn-0.083,1,CO2R,200,3.79,75.187700098349,11.87991159,0.243289360218704,0.043201551,87.35904551,12.64095449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.083
vsp8_240802_Pd-0.889-Zn-0.111_pp0_rep1,vsp,8,240802,Pd-0.889-Zn-0.111,Pd-0.917-Zn-0.083,1,CO2R,300,3.92,80.2504760509741,4.70530451866405,0.105865732161532,0.020792942,85.0862288073096,14.9137711926904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.083
vsp8_240802_Pd-1.0_pp0_rep1,vsp,8,240802,Pd-1.0,Pd-1.0,1,HER,50,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp8_240802_Pd-1.0_pp0_rep1,vsp,8,240802,Pd-1.0,Pd-1.0,1,CO2R,50,3.19,62.5474481575258,24.7986247544204,0.016512853,0.0,87.3625857644498,12.6374142355502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp8_240802_Pd-1.0_pp0_rep1,vsp,8,240802,Pd-1.0,Pd-1.0,1,CO2R,100,3.51,71.0623783715918,18.0648330058939,0.051740271,0.003371828,89.1872663864338,10.8127336135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp8_240802_Pd-1.0_pp0_rep1,vsp,8,240802,Pd-1.0,Pd-1.0,1,CO2R,150,3.66,76.4765950323296,12.2642436149312,0.075959122,0.004214785,88.8285916819858,11.1714083180142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp8_240802_Pd-1.0_pp0_rep1,vsp,8,240802,Pd-1.0,Pd-1.0,1,CO2R,200,3.82,78.8356107053925,8.45776031434185,0.09027026,0.005479221,87.4002420473367,12.5997579526633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp8_240802_Pd-1.0_pp0_rep1,vsp,8,240802,Pd-1.0,Pd-1.0,1,CO2R,300,3.88,79.8376195358765,3.17043222003929,0.044217749,0.002809857,83.0598575081256,16.9401424918744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vsp10_240726_Au-0.2-Zn-0.8_pp0_rep1,vsp,10,240726,Au-0.2-Zn-0.8,Au-0.17-Zn-0.83,1,CO2R,50,2.98,65.3522777208144,21.3654223968566,0.007705998,0.0,86.725406115506,13.274593884494,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
vsp10_240726_Au-0.2-Zn-0.8_pp0_rep1,vsp,10,240726,Au-0.2-Zn-0.8,Au-0.17-Zn-0.83,1,HER,50,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
vsp10_240726_Au-0.2-Zn-0.8_pp0_rep1,vsp,10,240726,Au-0.2-Zn-0.8,Au-0.17-Zn-0.83,1,CO2R,100,3.38,49.9188097679382,39.5260314341847,0.006605141,0.0,89.4514463431243,10.5485536568757,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
vsp10_240726_Au-0.2-Zn-0.8_pp0_rep1,vsp,10,240726,Au-0.2-Zn-0.8,Au-0.17-Zn-0.83,1,CO2R,150,3.52,52.6849274937747,36.4882121807466,0.009907712,0.0,89.1843654951958,10.8156345048042,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
vsp10_240726_Au-0.2-Zn-0.8_pp0_rep1,vsp,10,240726,Au-0.2-Zn-0.8,Au-0.17-Zn-0.83,1,CO2R,200,3.7,66.7681893322731,20.2161100196464,0.027246207,0.0,87.0130284313692,12.9869715686308,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
vsp10_240726_Au-0.2-Zn-0.8_pp0_rep1,vsp,10,240726,Au-0.2-Zn-0.8,Au-0.17-Zn-0.83,1,CO2R,300,3.89,76.7086568,6.36296660117878,0.028438802,0.000842957,83.1027175637852,16.8972824362148,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
vsp10_240726_Au-0.25-Zn-0.75_pp0_rep1,vsp,10,240726,Au-0.25-Zn-0.75,Au-0.221-Zn-0.779,1,CO2R,50,2.86,74.0542802737032,9.97544204322201,0.009907712,0.0,84.0396300284273,15.9603699715727,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779
vsp10_240726_Au-0.25-Zn-0.75_pp0_rep1,vsp,10,240726,Au-0.25-Zn-0.75,Au-0.221-Zn-0.779,1,HER,50,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779
vsp10_240726_Au-0.25-Zn-0.75_pp0_rep1,vsp,10,240726,Au-0.25-Zn-0.75,Au-0.221-Zn-0.779,1,CO2R,100,3.21,62.4501454309569,21.9916502946955,0.008256426,0.0,84.4500521519042,15.5499478480958,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779
vsp10_240726_Au-0.25-Zn-0.75_pp0_rep1,vsp,10,240726,Au-0.25-Zn-0.75,Au-0.221-Zn-0.779,1,CO2R,150,3.39,61.6698403398272,23.614931237721,0.007705998,0.002247886,85.2960435701382,14.7039564298618,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779
vsp10_240726_Au-0.25-Zn-0.75_pp0_rep1,vsp,10,240726,Au-0.25-Zn-0.75,Au-0.221-Zn-0.779,1,CO2R,200,3.58,74.1032455167507,11.0916011787819,0.012935068,0.0,85.2090174906762,14.7909825093238,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779
vsp10_240726_Au-0.25-Zn-0.75_pp0_rep1,vsp,10,240726,Au-0.25-Zn-0.75,Au-0.221-Zn-0.779,1,CO2R,300,3.76,78.3657326999937,3.06974459724951,0.016696329,0.000561971,81.4542184701003,18.5457815298997,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779
vsp10_240726_Au-0.294-Zn-0.706_pp0_rep1,vsp,10,240726,Au-0.294-Zn-0.706,Au-0.226-Zn-0.774,1,CO2R,50,2.72,77.6852413735379,10.2259332023576,0.007705998,0.0,87.9188805737304,12.0811194262696,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774
vsp10_240726_Au-0.294-Zn-0.706_pp0_rep1,vsp,10,240726,Au-0.294-Zn-0.706,Au-0.226-Zn-0.774,1,HER,50,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774
vsp10_240726_Au-0.294-Zn-0.706_pp0_rep1,vsp,10,240726,Au-0.294-Zn-0.706,Au-0.226-Zn-0.774,1,CO2R,100,3.07,55.0231224758836,29.4548133595285,0.005504284,0.0,84.4834401195799,15.5165598804201,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774
vsp10_240726_Au-0.294-Zn-0.706_pp0_rep1,vsp,10,240726,Au-0.294-Zn-0.706,Au-0.226-Zn-0.774,1,CO2R,150,3.2,54.1024085040491,32.9616895874263,0.004036475,0.0,87.06813457,12.9318654334682,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774
vsp10_240726_Au-0.294-Zn-0.706_pp0_rep1,vsp,10,240726,Au-0.294-Zn-0.706,Au-0.226-Zn-0.774,1,CO2R,200,3.34,57.56460691791,29.7531925343811,0.004678642,0.0,87.3224780938338,12.6775219061662,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774
vsp10_240726_Au-0.294-Zn-0.706_pp0_rep1,vsp,10,240726,Au-0.294-Zn-0.706,Au-0.226-Zn-0.774,1,CO2R,300,3.54,66.0541128711628,20.4174852652259,0.006238189,0.0,86.47783633,13.5221636748877,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774
vsp10_240726_Au-0.333-Zn-0.667_pp0_rep1,vsp,10,240726,Au-0.333-Zn-0.667,Au-0.243-Zn-0.757,1,CO2R,50,2.81,99.9857707840716,5.59921414538311,0.008806855,0.0,105.593791784123,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757
vsp10_240726_Au-0.333-Zn-0.667_pp0_rep1,vsp,10,240726,Au-0.333-Zn-0.667,Au-0.243-Zn-0.757,1,HER,50,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757
vsp10_240726_Au-0.333-Zn-0.667_pp0_rep1,vsp,10,240726,Au-0.333-Zn-0.667,Au-0.243-Zn-0.757,1,CO2R,100,3.21,77.3167465316286,23.3914538310413,0.006054713,0.0,100.714255075255,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757
vsp10_240726_Au-0.333-Zn-0.667_pp0_rep1,vsp,10,240726,Au-0.333-Zn-0.667,Au-0.243-Zn-0.757,1,CO2R,150,3.36,76.40461194,25.3536345776031,0.006605141,0.0,101.764851658591,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757
vsp10_240726_Au-0.333-Zn-0.667_pp0_rep1,vsp,10,240726,Au-0.333-Zn-0.667,Au-0.243-Zn-0.757,1,CO2R,200,3.55,79.6080688024441,18.4737229862475,0.007430784,0.0,98.09021115,1.9097888458025,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757
vsp10_240726_Au-0.333-Zn-0.667_pp0_rep1,vsp,10,240726,Au-0.333-Zn-0.667,Au-0.243-Zn-0.757,1,CO2R,300,3.89,86.0465797568478,3.60265225933202,0.029539658,0.00098345,89.6823913428345,10.3176086571656,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757
vsp10_240726_Au-0.375-Zn-0.625_pp0_rep1,vsp,10,240726,Au-0.375-Zn-0.625,Au-0.286-Zn-0.714,1,CO2R,50,2.78,86.3043796689615,2.96168958742633,0.007705998,0.0,89.2737752542228,10.7262247457772,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714
vsp10_240726_Au-0.375-Zn-0.625_pp0_rep1,vsp,10,240726,Au-0.375-Zn-0.625,Au-0.286-Zn-0.714,1,HER,50,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714
vsp10_240726_Au-0.375-Zn-0.625_pp0_rep1,vsp,10,240726,Au-0.375-Zn-0.625,Au-0.286-Zn-0.714,1,CO2R,100,3.08,71.3994852371885,11.6036345776031,0.005504284,0.0,83.0086240989595,16.9913759010405,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714
